"assignment_name","assignment_url","starter_code_url","github_username","roster_identifier","student_repository_name","student_repository_url","submission_timestamp","points_awarded","points_available"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","kangyunjie","","learn_rust_rustlings-kangyunjie","https://github.com/LearningOS/learn_rust_rustlings-kangyunjie","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","naveen246","","learn_rust_rustlings-naveen246","https://github.com/LearningOS/learn_rust_rustlings-naveen246","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","xzhy324","","learn_rust_rustlings-xzhy324","https://github.com/LearningOS/learn_rust_rustlings-xzhy324","2022-07-04 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","hw0505","","learn_rust_rustlings-hw0505","https://github.com/LearningOS/learn_rust_rustlings-hw0505","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","chyyuu2022","","learn_rust_rustlings-chyyuu2022","https://github.com/LearningOS/learn_rust_rustlings-chyyuu2022","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Jude-Lu","","learn_rust_rustlings-Jude-Lu","https://github.com/LearningOS/learn_rust_rustlings-Jude-Lu","2022-07-12 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Troothic","","learn_rust_rustlings-Troothic","https://github.com/LearningOS/learn_rust_rustlings-Troothic","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Wu-Fisher","","learn_rust_rustlings-Wu-Fisher","https://github.com/LearningOS/learn_rust_rustlings-Wu-Fisher","2022-07-13 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Trojanking123","","learn_rust_rustlings-Trojanking123","https://github.com/LearningOS/learn_rust_rustlings-Trojanking123","2022-07-05 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","xushanpu123","","learn_rust_rustlings-xushanpu123","https://github.com/LearningOS/learn_rust_rustlings-xushanpu123","2022-07-08 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","yinzhenzhen","","learn_rust_rustlings-yinzhenzhen","https://github.com/LearningOS/learn_rust_rustlings-yinzhenzhen","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","zackhsw","","learn_rust_rustlings-zackhsw","https://github.com/LearningOS/learn_rust_rustlings-zackhsw","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","MADAOLZZ","","learn_rust_rustlings-MADAOLZZ","https://github.com/LearningOS/learn_rust_rustlings-MADAOLZZ","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","yufeng0213","","learn_rust_rustlings-yufeng0213","https://github.com/LearningOS/learn_rust_rustlings-yufeng0213","2022-07-08 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","a35809453","","learn_rust_rustlings-a35809453","https://github.com/LearningOS/learn_rust_rustlings-a35809453","2022-07-04 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","yoyoLooming","","learn_rust_rustlings-yoyoLooming","https://github.com/LearningOS/learn_rust_rustlings-yoyoLooming","2022-07-04 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","myrfy001","","learn_rust_rustlings-myrfy001","https://github.com/LearningOS/learn_rust_rustlings-myrfy001","2022-07-04 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","arch9527","","learn_rust_rustlings-arch9527","https://github.com/LearningOS/learn_rust_rustlings-arch9527","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Lunaticf","","learn_rust_rustlings-Lunaticf","https://github.com/LearningOS/learn_rust_rustlings-Lunaticf","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","phpgoc","","learn_rust_rustlings-phpgoc","https://github.com/LearningOS/learn_rust_rustlings-phpgoc","2022-07-07 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","kenzoyan","","learn_rust_rustlings-kenzoyan","https://github.com/LearningOS/learn_rust_rustlings-kenzoyan","2022-07-12 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","FunClip","","learn_rust_rustlings-FunClip","https://github.com/LearningOS/learn_rust_rustlings-FunClip","2022-07-05 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","jackyliu16","","learn_rust_rustlings-jackyliu16","https://github.com/LearningOS/learn_rust_rustlings-jackyliu16","2022-07-10 23:59:59 UTC","100","0"
